"data","label"
"Mới lắp cục lạnh nhỏ nước máy lạnh có mùi hôi","0"
"Mang tiếng máy pana mà cục nóng kêu như máy bay phản lực. Lại còn bị rè nữa chứ. K biết giao có đúng k thấy cục nóng 1 mã cục lạnh 1 mã","0"
"Cũng ổn","1"
"Không kết nối đc wifi lan lúc kết nối báo lỗi 1004 chả hiểu gì cả nội dung là có thiết bị 2,4 hz gì ở gần không kết nối được","1"
"Máy êm tiết kiệm điện. Thợ ráp máy ok Đmx dương cong khi hóc môn","1"
"cụt nóng ồn .rung động quá lớn","0"
"Ok","1"
"Điều hoà mua về không mát. Đã đổi cái khác nhưng vẫn không mát. Quá tệ","0"
"Mới dùng 1 2 hôm thấy ổn","1"
"Đang xài 1hp muốn đổi lên 1.5hp thì làm sao","1"
"Không ngờ luôn","1"
"Máy làm lạnh nhanh.tiết kiệm điện","1"
"Chạy êm, nhanh mát","1"
"Nhân viên đên lăp không hut chân không sau khi găn, đa co noi nhưng vân không lam.","1"
"Mua lần 1 máy lỗi cục lạnh, hãng kêu đổi máy khác, đổi sang máy khác chạy được 20 ngày bật chế độ quiet mà cục lạnh nó lên tiếng động cơ è è è, chế độ quiet mà nghe muốn khóc","0"
"cho em hỏi máy lanhj e cục nóng chạy 30 phút tắt 1 lần là bị gì ạ","1"
"Máy chạy êm, ít tiếng ồn, mọi người nên mua","1"
"Ổn áp đó bà con","1"
"Máy chạy êm, lạnh nhanh","1"
"Lạnh tốt máy chạy êm xài thấy OK","1"
"Cục nóng quá ồn. Mình mua hàng được 3 ngày thì ồn quá nên gọi bảo hành thì có bạn bên điện máy tới xem xét, chụp hình các kiểu xong về, nói phải báo cáo với trưởng nhóm.... mà ko khắc phục gì ngay lúc đó. Mình hỏi giờ làm gì để cục nóng ko kêu to chứ ồn quá ko ngủ được, thì bạn đó bảo để người lắp liên hệ sau, báo giá thì mới lắp đặt lại cục nóng chỗ khác. Rồi đi về luôn. Và mình đợi cả ngày ko thấy ai liên hệ. Trải nghiệm mua hàng ở đmx quá tệ. Khuyên thật mng nên cân nhắc khi mua.","0"
"Cục nóng ồn và rung động quá lớn","1"
"máy chạy êm ái . lạnh nhanh nhân viên thân thiện","1"
"Nhà mình có chạy sẵn đường ống ống đồng, dây điện, ống thoát nước ... nhân viên tới chỉ việc lắp thôi. Khi nhân viên tới lắp có yêu cầu vệ sinh ống đồng phí 240k thì mới được bảo hành. Nhưng vệ sinh mình thấy làm chắc cỡ 10s cầm bình ga xịt xịt nhìn rất hời hợt xịt xịt trong khi mình thấy đầu máy lạnh đã lắp nhưng xịt xịt từ phía cục nóng vô . Cảm giác như bị lừa.Nv kĩ thuật trẻ mới 21 tuổi . Làm cảm giác ko có tâm lắm. Làm xong ko dọn vệ sinh gì. Xong viết kêu mình kí như hình chụp . Nhìn viết như tờ giấy lộn.Mình có hỏi tới cái app cài trên đt để kết nối với máy lạnh. Nv bảo máy loại này đang bị lỗi nên ko chỉnh đc trên đt ko biết có phải vậy ko Nhân viên còn đấu lộn dây cơ khởi động máy hiện báo chữ Time chuyên môn có vẻ ko ok.Tạm thời máy sài ổn. Nhưng những bất cập trên mình đã chia sẻ ko biết có đúng với quy trình bên mình hay ko","1"
"Cục nóng treo tường chạy hơi ồn","1"
"Cục nóng kêu to báo anh lắp máy ảnh cho số nói gọi báo tổng đài, xong cho người xuống xem báo bình thường, mình báo lại tổng đài lần nữa hô để bên bảo hành xuống kiểm định cái đổ tại gắn vị trí đó ồn kêu gắn thêm ống đồng đem xa ra cho hết ồn với lấy tiền công 300k, lạy các thánh, ồn là do máy có vấn đề chứ mấy máy khác ta có kêu to vậy đâu.","0"
"Máy kêu to, báo bên bán thì bên bán kéo nhà sản xuất nhà sản xuất kêu bên bán lắp đặt không đúng cứ đổ qua đổ lại cả tuần nay rồi chưa thấy ai khắc phục gì hết","0"
"Trước mắt là máy chạy ổn. Nhưng khi ráp máy nhân viên đem thùng giấy về luôn nên k biết kiểm tra mã hàng thế nào xin trợ giúp","1"
"Tốt","1"
"Cục nóng kêu to","1"
"Không kết nối điều khiển bằng wifi được, không tìm thấy hướng dẫn","1"
"Mới sử dụng ,máy lạnh làm lạnh nhanh, êm ái","1"
"Làm lạnh nhanh, chạy êmCó điều máy nén chạy khá ồn","1"
"Sản phẩm ok lắm ạ","1"
"May chay êm , lanh , điêu khiên qua app nên rât tiên dung khi đi chơi vê bât tư xa trươc","1"
"máy lạnh xài ok nha mn, hơi lạnh êm, ổn. sẽ mua thêm 1 máy nữa. dịch vụ ok","1"
"Máy chạy rất êm","1"
"Sau 3 ngày sử dụng cuối cùng tôi đã kết nối được đt với máy lạnh. Nhờ nhân viên panasonic hướng dẫn đúng model máy mới thực hiện được. Tôi thấy bên dmx cần cập nhật thêm cách kết nối điện thoại và máy lạnh cho từng model máy. Chứ hướng dẫn chung chung thì không thể kết nối được. Hơn nữa nhân viên lắp đặt cho khách cũng cần phải nắm rõ vấn đề này, chứ lắp xong tôi hỏi kết nối điện thoại với máy lạnh như thế nào Nhân viên lắp đặt ngơ ngác như trên trời mới rớt xuống, xong trả lời một câu cái này em cũng không rành nữa a. Cũng đến chịu mấy anh.","1"
"Chất lượng tốt","1"
"Làm lạnh ok. Lạnh dịu công nghệ kết nối đt tiền lợi , duy nhất 1 điểm trừ là cục nóng mới chạy hơi ồn về sau mới đỡ hơn tí ..","1"
"Mát, êm","1"
"Máy lạnh ok , trời ơi cục nóng kêu như mấy chiếc tim kích phản lực SU 57 của Nga , ko xứng đáng số tiền bỏ ra","1"
"Dàn lạnh ổn. Cục nóng thì rất ồn. Để mô tả độ ồn 47 dB, thực tế chắc pải gấp 2. Mọi người cân nhắc vấn đề này trước khi mua nhé. Chất lượng nhận được không tương xứng với số tiền bỏ ra.","0"
"Ok","1"
"Máy chạy êm","1"
"Máy lạnh ô cê","1"
"Tên máy PU9AKH8 cục nóng RU9AKH, máy thì hoạt động bình thường còn cục nóng ồn ù ù bật mà ngại hàng xóm. Đặt trên điện máy xanh người lắp đặt thuê ngoài","1"
"Ok","1"
"Máy lạnh rất tốt chỉ có điều không hiểu sao mình mở máy lạnh thì cục nóng phía ngoài kêu như máy bay phản lực ầm ầm, đến cả cánh cửa trọ mình nó run điên đầu làm mình mất cả ngủ","1"
"Tốt","1"
"máy lạnh tốt. sài ổn , lạnh nhanh.","1"
"Làm lạnh nhanh","1"
"Ok","1"
"Máy lạnh nhanh,êm","1"
"Máy mới chạy êm, dễ sử dụng. Chất lượng tuỳ vào thời gian.","1"
"Tốt lắm ạ","1"
"Mát nhanh, lạnh sâu","1"
"đã sài 5 tháng.mọi người sài rồi cho mình hỏi máy lạnh sẽ làm mát cả phòng hay chỉ mát chỗ hướng ra máy lạnh thôi ạ.2 đứa con trong phòng để 25 độ đứa lạnh run đứa toát mồ hôi","1"
"Máy này ít lạnh , tôi mua dc tầm 3 tháng mà lạnh ít quá","0"
"Máy chạy êm đáng mua, anh nhân viên làm cẩn thận khoan không rớt 1 miếng bụi nào","1"
"Hàng dùng đúng hết bảo hành là hỏng, chỉ mát nhẹ không mát sâu","0"
"Nhân viên lắp đặt không lắp đặt 2 tấm phin lọc khử mùi. Đường ống đồng nhà sản xuất ghi rõ ở hướng dẫn lắp đặt tối thiểu là 2,5m. Nhưng Nhân viên lắp đặt thì chỉ để chưa đến 2m . gọi điện hỏi nhưng nhân viên bán hàng cũng không biết tối thiểu là bao nhiêu chỉ trả lời chung tối đa 5m như đã đặt hàng. Khách hàng phải yêu cầu 3m mới nối thêm nhưng nhìn cũng chưa đủ Đặt hàng ở điện máy xanh chủ yếu về trải nghiệm dịch vụ nhưng thấy chưa vừa lòng Đọc ở bình luận thấy nhiều khách hàng phản ánh. DMX nên xem xét lại để cải thiện","0"
"Tôi mới lắp 1 con cho phòng 3m x 2,5m cao 3,5m bật 28 độ mà thấy quạt chạy cả đêm không biết diện tích phòng có lớn hơn quá với công suất máy không sao hông thấy khi nào máy ngưng","1"
"Làm ăn gian dối lừa gạt khách hàng . Tư vấn bán hàng bảo hành 2 năm nhưng kích hoạt chỉ có 1 năm","0"
"Tôi mua máy lần thứ hai, máy dùng tốt lần đầu nhân viên lắp đặt rất cẩn thận và chu đáo nhiệt tình.mua lần 2 nhân viên lắp đặt quá cầu thả, làm bừa bộn không thu rọn sạch sẽ lại thu thêm tiền khoan tường để luồn ống tôi thắc mắc không hiểu kiểu gì, không hút chân không nữa nói chung nhân viên lắp đặt quá kém , quá thất vọng","1"
"Hỗ trợ m","1"
"Lúc gắn có dặn thợ hút chân không nghe anh, gắn xong thì nói hút rồi , trong khi đó thì chưa có hút","0"
"Trãi nghiệm tốt nhưng cái remot khi tắt thì màn hình trên remot không tắt và vẫn hiện số nhiệt độ như bt đang sử dụng vậy ạ","1"
"Máy chạy êm ru, nhân viên giao nhận và lắp ráp rất nhiệt tình và khéo léo. cho 5 sao","1"
"Gắn máy lạnh mà không hút chân không vậy để miễn phí lắp đặt, hút chân không làm gì. Nhắc cả 2 người đi lắp vẫn không hút chân không cho khách.","0"
"Mình dùng 2 máy Daikin ,máy trước mua 13tr dùng ok ,máy này mua giá rẻ hơn thì đương nhiên chất lượng ko bằng chỉ hơi khó chịu là gió mức 1 ,2 ,3 hơi ồn","1"
"Cục nóng máy lạnh lắp bị nghiêng sang một bên, không biết có ảnh hưởng độ bền không","1"
"Mua máy hôm 19/10, sài được 4 ngày mà máy tự động tắt 2 lần, đến ngày thứ 4 thì máy tắt không mở được, nhân viên bảo hành đến kiểm tra thì báo ko biết lí do hư, sau đó máy cứ bị chập chờn lúc mở được lúc không Yêu cầu đổi 11 thì đmx báo để cho nv bảo hành kiểm tra lại vào hôm sau","0"
"Tôi vừa mới lắp máy xong, trong combo có hút chân không, nhưng khi nhân viên lắp, thì không hút, vẫn xả gas. Hỏi thì nói hút rồi, vừa lắp dàn lạnh xong, tôi ra xem dàn nóng thì nói hút nãy giờ Tôi không biết kỹ thuật hút chân không kiểu gì, học trường lớp ở đâu ra, khi mà vừa lắp xong dàn lạnh, ra xem thì báo hút rồi, rất bực, làm ăn kiểu chợ trời. Gas 32 gặp oxy đủ điều kiện thì sẽ nổ, vậy mà nhân viên kỹ thuật không biết gì về kỹ thuật. Tôi đăng lên để người sao tôi biết, mà đề phòng.","0"
"1 cho chất lượng của thiết bị, tôi mua 2 máy, mới lắp đặt hồi tháng 5, mà giờ remote không hiển thị đã thay pin , dàn nóng không hoạt động, dàn lạnh không mát, mua máy mới mà tưởng đâu mua hàng lỗi đỗi trả, mua cho người lớn tuổi sử dụng mà chưa gì hư như này thì nói lên vấn đề máy của hãng rất tệ thua hàng Trung Quốc, làm mất uy tín cá nhân với người thân, mất thời gian","0"
"Máy mua 22/8 sd ngày đầu ít mát.cố gắng sd đến 7/9 có hiện tượng tự ngắt sau 12h mở. Chỉnh 16 mà mát như 26. Gọi bh thì lại xem rồi chuyển cho hãng.hãng thì hẹn hò.sài chưa đc 1 tháng y/c 1 đổi 1 thì tổng đài báo chỉ chờ bảo hành. Chán chưa từng có.","0"
"Máy êm. Đáng tiền bỏ ra. Giao hàng nhanh. Tuy nhiên nhân viên lắp máy chưa cẩn thận lắm.","1"
"Hàng chuẩn","1"
"Mới đầu mát","1"
"Rất tốt và tuyệt vời","1"
"Tôi có mua điều hoà Daikin cách đây 1 tháng, tối nay nhà tôi nằm ngủ thì điều hoà rơi xuống rất may là không có ảnh hưởng đến con người nhưng rất nguy hiểm về điện và về đường ống lí do là do khi lắp đặt thợ chỉ khoan vài con vít để cố định điều hoà trên tường trong kho điều hoà rất là nặng, nhân viên bên này làm quá ẩu , quá coi thường khách hàng, mua sản phẩm nhưng nhận lại sự thất vọng và nguy hiểm cho bản thân và gia đình. Điều hoà giờ chảy nước không biết có bị rò rỉ gas hay gãy ống đồng hay không. Đây là lần cuối tôi mua hàng ở đây,khắc phục sớm cho tôi.tôi sẽ đưa hình ảnh chụp lên đánh giá để chứng minh","0"
"Máy lạnh tốt, làm lạnh nhanh, ko ồn, tiết kiệm điện.","1"
"Tuyệt","1"
"máy sử dụng được","1"
"máy làm lạnh tốt","1"
"máy hoạt động tốt","1"
"máy xài tốt","1"
"máy làm lạnh tốt","1"
"máy lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy lạnh sử dụng êm, tốt","1"
"máy làm lạnh tốt, chạy êm","1"
"Máy lạnh tốt","1"
"Máy lạnh tốt","1"
"Máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"Nhân viên lắp đặt kém quá dàn lạnh hở quá nhiều tặng được 2 miếng lọc vi khuẩn mà không có lắp vào dàn nóng thì không có cái gì để cố định dây đồng vào làm song không vệ sinh lau chùi gì ở dàn lạnh bị dính rất dợ mất vệ sinh.... rất thất vọng cho 1 sao","0"
"máy lạnh tốt","1"
"máy sử dụng tốt","1"
"Máy lạnh tốt","1"
"máy xài tốt","1"
"máy lạnh ok","1"
"máy sử dụng tốt","1"
"Máy lạnh tốt","1"
"máy lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy sử dụng tốt","1"
"máy lạnh ok","1"
"máy sử dụng êm","1"
"máy lạnh êm","1"
"máy lạnh tốt","1"
"máy làm lạnh tốt","1"
"máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy làm lạnh tốt","1"
"Máy lạnh tốt","1"
"máy lạnh ok","1"
"máy xài tốt","1"
"máy lạnh tốt","1"
"máy lạnh tốt","1"
"máy lạnh tốt","1"
"máy lạnh ổn","1"
"Máy lạnh tốt","1"
"máy lạnh sử dụng êm, tốt","1"
"Máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh được","1"
"máy lạnh sử dụng tốt","1"
"máy chạy êm, làm lạnh nhanh","1"
"máy ok","1"
"máy lạnh tốt","1"
"máy êm, làm lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh tốt","1"
"máy xài ổn","1"
"chất lượng sản phẩm tốt, độ lạnh tốt","1"
"máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy xài tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh ok, được","1"
"máy lạnh sử dụng êm, tốt","1"
"máy lạnh sử dụng tốt","1"
"máy lạnh sử dụng tốt","1"
"máy chạy êm, k ồn","1"
"máy lạnh tốt","1"
"máy sử dụng tốt","1"
"máy làm lạnh tốt","1"
"máy sử dụng tốt","1"
